run_id,window_start,window_end,window_seconds,request_rate,error_rate,success_rate,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,publish_rate,publish_error_rate,publish_latency_mean_ms,orders_created_rate
run_b,2026-08-31T16:32:21.363174+00:00,2026-08-31T16:32:31.427389+00:00,10.064,2.980858504624331,0.13333333333333333,0.8666666666666667,3.7666666666666666,2.586206896551724,4.655172413793103,4.913793103448276,2.980858504624331,0.13333333333333333,1.655649987515062,2.5834107040077536
run_b,2026-08-31T16:32:31.427389+00:00,2026-08-31T16:32:41.506949+00:00,10.08,2.877109839389923,0.3103448275862069,0.6896551724137931,3.9655172413793105,2.7884615384615383,5.166666666666669,7.583333333333329,2.877109839389923,0.3103448275862069,1.31344484117139,1.9842136823378778
run_b,2026-08-31T16:32:55.755318+00:00,2026-08-31T16:33:06.078553+00:00,10.323,2.906065638604018,0.0,1.0,3.1,2.5,4.5,4.75,2.906065638604018,0.0,1.8185266565221052,2.906065638604018
run_b,2026-08-31T16:33:06.078553+00:00,2026-08-31T16:33:16.141406+00:00,10.063,2.9812619163646765,0.0,1.0,3.1,2.5,4.5,4.75,2.9812619163646765,0.0,1.8104266608133912,2.9812619163646765
run_b,2026-08-31T16:33:16.141406+00:00,2026-08-31T16:33:26.220126+00:00,10.079,2.8773496143444404,0.0,1.0,3.2413793103448274,2.5,4.5,4.75,2.8773496143444404,0.0,1.848882758700899,2.8773496143444404
run_b,2026-08-31T16:33:26.220126+00:00,2026-08-31T16:33:36.297847+00:00,10.078,2.8776347691956463,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.8776347691956463,0.0,1.7635655340513792,2.8776347691956463
run_b,2026-08-31T16:33:36.297847+00:00,2026-08-31T16:33:46.372953+00:00,10.075,2.8783815177123966,0.0,1.0,3.2413793103448274,2.5,4.5,4.75,2.8783815177123966,0.0,1.8143448135654987,2.8783815177123966
run_b,2026-08-31T16:33:46.372953+00:00,2026-08-31T16:33:56.475609+00:00,10.103,2.9695161681999718,0.0,1.0,3.3666666666666667,2.5,4.5,4.75,2.9695161681999718,0.0,1.9003499997779727,2.9695161681999718
run_b,2026-08-31T16:34:10.690512+00:00,2026-08-31T16:34:20.764848+00:00,10.074,10.621047830134243,0.0,1.0,3.1682242990654204,2.5235849056603774,4.5424528301886795,4.794811320754716,10.621047830134243,0.0,1.7994420557221937,10.621047830134243
run_b,2026-08-31T16:34:20.764848+00:00,2026-08-31T16:34:30.845557+00:00,10.081,10.713530907076448,0.0,1.0,3.0833333333333335,2.5,4.5,4.75,10.713530907076448,0.0,1.8037250039115962,10.713530907076448
run_b,2026-08-31T16:34:30.845557+00:00,2026-08-31T16:34:40.927734+00:00,10.082,10.612788130982352,0.0,1.0,3.0934579439252334,2.5,4.5,4.749999999999999,10.612788130982352,0.0,1.8212093436376793,10.612788130982352
run_b,2026-08-31T16:34:40.927734+00:00,2026-08-31T16:34:51.008528+00:00,10.081,10.812640762020393,0.0,1.0,3.256880733944954,2.546728971962617,4.584112149532711,4.838785046728972,10.812640762020393,0.0,1.8356165148044399,10.812640762020393
run_b,2026-08-31T16:34:51.008528+00:00,2026-08-31T16:35:01.111030+00:00,10.103,10.690420427722232,0.0,1.0,3.435185185185185,2.5233644859813085,4.542056074766355,4.794392523364486,10.690420427722232,0.0,1.9774046301824488,10.690420427722232
run_b,2026-08-31T16:35:01.111030+00:00,2026-08-31T16:35:11.196328+00:00,10.085,10.609503247042225,0.0,1.0,3.4299065420560746,2.5,4.5,4.749999999999999,10.609503247042225,0.0,1.8908560785212527,10.609503247042225
run_b,2026-08-31T16:35:25.484457+00:00,2026-08-31T16:35:35.565263+00:00,10.081,2.975952653853843,0.0,1.0,3.1,2.5,4.5,4.75,2.975952653853843,0.0,1.8115366615044575,2.975952653853843
run_b,2026-08-31T16:35:35.565263+00:00,2026-08-31T16:35:45.630713+00:00,10.065,2.881142864776783,0.0,1.0,3.103448275862069,2.5,4.5,4.75,2.881142864776783,0.0,1.8085034499908317,2.881142864776783
run_b,2026-08-31T16:35:45.630713+00:00,2026-08-31T16:35:55.704087+00:00,10.073,2.878876453777413,0.0,1.0,3.586206896551724,2.5,4.5,4.75,2.878876453777413,0.0,1.9774068997980192,2.878876453777413
run_b,2026-08-31T16:35:55.704087+00:00,2026-08-31T16:36:05.792574+00:00,10.088,2.973686905280615,0.0,1.0,3.1333333333333333,2.5,4.5,4.75,2.973686905280615,0.0,1.8430266568126779,2.973686905280615
run_b,2026-08-31T16:36:05.792574+00:00,2026-08-31T16:36:15.861692+00:00,10.069,2.8800931594990593,0.0,1.0,3.413793103448276,2.5892857142857144,4.660714285714286,4.919642857142857,2.8800931594990593,0.0,1.8629655121536604,2.8800931594990593
run_b,2026-08-31T16:36:15.861692+00:00,2026-08-31T16:36:25.931627+00:00,10.07,2.879859745515997,0.0,1.0,3.1724137931034484,2.5,4.5,4.75,2.879859745515997,0.0,1.816803444947662,2.879859745515997
run_b,2026-08-31T16:36:40.060050+00:00,2026-08-31T16:36:50.127470+00:00,10.067,2.9799095193393406,0.0,1.0,3.2666666666666666,2.5,4.5,4.75,2.9799095193393406,0.0,1.8782266687291365,2.9799095193393406
run_b,2026-08-31T16:36:50.127470+00:00,2026-08-31T16:37:00.204803+00:00,10.077,2.877745333809382,0.0,1.0,3.413793103448276,2.5,4.5,4.75,2.877745333809382,0.0,1.8919793053947647,2.877745333809382
run_b,2026-08-31T16:37:00.204803+00:00,2026-08-31T16:37:10.301558+00:00,10.097,2.8722101283630868,0.0,1.0,3.103448275862069,2.5,4.5,4.75,2.8722101283630868,0.0,1.7745275821151405,2.8722101283630868
run_b,2026-08-31T16:37:10.301558+00:00,2026-08-31T16:37:20.370904+00:00,10.069,2.9793393458809154,0.0,1.0,3.066666666666667,2.5,4.5,4.75,2.9793393458809154,0.0,1.815406671569993,2.9793393458809154
run_b,2026-08-31T16:37:20.370904+00:00,2026-08-31T16:37:30.441688+00:00,10.071,2.8796168933045108,0.0,1.0,3.103448275862069,2.5,4.5,4.75,2.8796168933045108,0.0,1.8119137967005372,2.8796168933045108
